Time,CH,RISE,COUN,ENER,DURATION,AMP,ABS_E
1370.9918685,3,13,30,9,299,63.0,3091.0
1373.49741,1,12,23,7,139,62.0,2698.0
1373.4974115,3,13,25,8,303,61.0,2034.0
1373.553357,5,2,7,2,38,66.0,1482.0
1373.593426,1,15,26,9,146,64.0,4184.0
1373.5934295,3,14,29,10,339,63.0,3169.0
1373.689557,1,9,22,7,129,61.0,2673.0
1373.6895585,3,10,25,8,296,61.0,2017.0
1373.7149495,6,1,1,0,1,45.0,0.0
1373.785295,1,12,27,9,146,64.0,4120.0
1373.7852965,3,6,31,10,303,63.0,3110.0
1373.881041,1,8,22,7,139,62.0,2732.0
1373.8810445,3,10,25,7,296,61.0,2027.0
1373.976834,1,12,26,9,146,64.0,4124.0
1373.9768355,3,6,32,10,299,63.0,3131.0
1374.073465,1,15,23,7,142,62.0,2738.0
1374.0734715,3,7,25,7,297,61.0,1985.0
1374.16951,1,12,27,9,146,64.0,4130.0
1374.1695115,3,6,32,10,303,63.0,3115.0
1376.046143,2,1,1,0,1,52.0,0.0
1376.0461445,3,1,1,0,1,45.0,0.0
1376.0461555,6,1,2,0,1,45.0,0.0
1376.581417,1,12,24,7,129,62.0,2670.0
1376.5814185,3,7,25,8,296,61.0,2044.0
1376.677482,1,12,27,9,146,64.0,4118.0
1376.6774835,3,13,33,10,303,63.0,3159.0
1376.6774975,6,26,32,7,189,58.0,1676.0
1376.724035,1,1,1,0,1,45.0,0.0
